Initial packet size,Initial TTL,Window size,DF flag,port,Max Segment Size,Window Scalling Value,sackOK,Target
595,66,118,65535,1,49228,1440,8,1,windows
596,54,128,1282,1,49228,0,0,0,windows
597,243,128,1282,1,49228,0,0,0,windows
598,66,118,65535,1,49227,1440,8,1,windows
599,54,128,1282,1,49227,0,0,0,windows
600,243,128,1282,1,49227,0,0,0,windows
601,54,119,1032,1,49228,0,0,0,windows
602,1514,119,1032,1,49228,0,0,0,windows
603,1116,119,1032,1,49228,0,0,0,windows
604,54,128,258,1,49228,0,0,0,windows
605,54,119,1032,1,49227,0,0,0,windows
606,1514,119,1032,1,49227,0,0,0,windows
607,1116,119,1032,1,49227,0,0,0,windows
608,54,128,258,1,49227,0,0,0,windows
609,268,128,258,1,49228,0,0,0,windows
610,268,128,258,1,49227,0,0,0,windows
611,54,119,776,1,49228,0,0,0,windows
612,161,119,776,1,49228,0,0,0,windows
613,54,128,2,1,49228,0,0,0,windows
614,54,119,776,1,49227,0,0,0,windows
615,603,128,2,1,49228,0,0,0,windows
616,161,119,776,1,49227,0,0,0,windows
617,54,128,2,1,49227,0,0,0,windows
618,54,119,264,1,49228,0,0,0,windows
619,1514,119,264,1,49228,0,0,0,windows
620,563,119,264,1,49228,0,0,0,windows
621,54,128,770,1,49228,0,0,0,windows
622,843,119,264,1,49228,0,0,0,windows
623,1315,119,264,1,49228,0,0,0,windows
624,54,128,64001,1,49228,0,0,0,windows
625,54,128,62721,1,49228,0,0,0,windows
626,54,128,61441,1,49228,0,0,0,windows
627,54,128,59905,1,49228,0,0,0,windows
628,54,128,58369,1,49228,0,0,0,windows
629,54,128,57089,1,49228,0,0,0,windows
630,54,128,55809,1,49228,0,0,0,windows
631,54,128,50177,1,49228,0,0,0,windows
632,54,128,48897,1,49228,0,0,0,windows
633,1327,119,264,1,49228,0,0,0,windows
634,66,128,32,1,49229,1460,8,1,windows
635,66,128,32,1,49230,1460,8,1,windows
636,66,55,15525,1,49230,1410,8,1,windows
637,54,128,2,1,49230,0,0,0,windows
638,233,128,2,1,49230,0,0,0,windows
639,66,55,15525,1,49229,1410,8,1,windows
640,54,128,2,1,49229,0,0,0,windows
641,54,55,42240,1,49230,0,0,0,windows
642,1464,55,42496,1,49230,0,0,0,windows
643,233,128,2,1,49229,0,0,0,windows
644,385,55,42496,1,49230,0,0,0,windows
645,54,128,65025,1,49230,0,0,0,windows
646,54,55,42240,1,49229,0,0,0,windows
647,1464,55,42496,1,49229,0,0,0,windows
648,383,55,42496,1,49229,0,0,0,windows
649,54,128,65025,1,49229,0,0,0,windows
650,180,128,65025,1,49230,0,0,0,windows
651,105,55,42496,1,49230,0,0,0,windows
652,1157,119,264,1,49228,0,0,0,windows
653,180,128,65025,1,49229,0,0,0,windows
654,337,128,65025,1,49230,0,0,0,windows
655,293,55,42496,1,49230,0,0,0,windows
656,54,128,65281,1,49230,0,0,0,windows
657,105,55,42496,1,49229,0,0,0,windows
658,379,128,65281,1,49217,0,0,0,windows
659,379,128,65025,1,49224,0,0,0,windows
660,352,249,42496,1,49224,0,0,0,windows
661,54,128,64513,1,49224,0,0,0,windows
662,123,249,42496,1,49224,0,0,0,windows
663,66,128,32,1,49231,1460,8,1,windows
664,66,112,65535,1,49231,1440,8,1,windows
665,54,128,1282,1,49231,0,0,0,windows
666,195,128,1282,1,49231,0,0,0,windows
667,54,112,0,1,49231,0,0,0,windows
668,66,128,32,1,49232,1460,8,1,windows
669,66,113,65535,1,49232,1440,8,1,windows
670,54,128,1282,1,49232,0,0,0,windows
671,112,128,1282,1,49232,0,0,0,windows
672,54,113,0,1,49232,0,0,0,windows
673,66,128,32,1,49233,1460,8,1,windows
674,66,113,65535,1,49233,1440,8,1,windows
675,54,128,1282,1,49233,0,0,0,windows
676,195,128,1282,1,49233,0,0,0,windows
677,54,113,0,1,49233,0,0,0,windows
678,66,128,32,1,49234,1460,8,1,windows
679,66,113,65535,1,49234,1440,8,1,windows
680,54,128,1282,1,49234,0,0,0,windows
681,112,128,1282,1,49234,0,0,0,windows
682,54,113,0,1,49234,0,0,0,windows
683,155,56,42496,0,49173,0,0,0,windows
684,66,128,32,1,49235,1460,8,1,windows
685,62,55,10350,1,49235,1410,7,0,windows
686,54,128,2,1,49235,0,0,0,windows
687,361,128,2,1,49235,0,0,0,windows
688,66,128,32,1,49236,1460,8,1,windows
689,54,55,58624,1,49235,0,0,0,windows
690,1464,55,58624,1,49235,0,0,0,windows
691,1330,55,58624,1,49235,0,0,0,windows
692,306,55,58624,1,49235,0,0,0,windows
693,180,128,2,1,49235,0,0,0,windows
694,66,54,15525,1,49236,1410,8,1,windows
695,54,128,2,1,49236,0,0,0,windows
696,361,128,2,1,49236,0,0,0,windows
697,296,55,58624,1,49235,0,0,0,windows
698,832,128,65281,1,49235,0,0,0,windows
699,1464,128,65281,1,49235,0,0,0,windows
700,397,128,65281,1,49235,0,0,0,windows
701,54,54,42240,1,49236,0,0,0,windows
702,1464,54,42496,1,49236,0,0,0,windows
703,1454,54,42496,1,49236,0,0,0,windows
704,180,128,64001,1,49236,0,0,0,windows
705,54,55,1793,1,49235,0,0,0,windows
706,299,55,7425,1,49235,0,0,0,windows
707,54,128,65025,1,49235,0,0,0,windows
708,280,54,42496,1,49236,0,0,0,windows
709,819,128,2,1,49236,0,0,0,windows
710,54,55,7425,1,49235,0,0,0,windows
711,526,54,42496,1,49236,0,0,0,windows
712,54,128,65025,1,49236,0,0,0,windows
713,85,54,42496,1,49236,0,0,0,windows
714,54,128,0,1,49236,0,0,0,windows
715,54,54,42496,1,49236,0,0,0,windows
716,54,128,64257,1,49173,0,0,0,windows
717,907,128,64769,1,49210,0,0,0,windows
718,890,128,64257,1,49203,0,0,0,windows
719,480,56,42496,1,49210,0,0,0,windows
720,54,128,64513,1,49210,0,0,0,windows
721,1464,128,64257,1,49203,0,0,0,windows
722,1367,128,64257,1,49203,0,0,0,windows
723,66,128,32,1,49237,1460,8,1,windows
724,66,128,32,1,49238,1460,8,1,windows
725,66,54,15525,1,49238,1410,8,1,windows
726,54,128,2,1,49238,0,0,0,windows
727,66,54,15525,1,49237,1410,8,1,windows
728,54,128,2,1,49237,0,0,0,windows
729,234,128,2,1,49238,0,0,0,windows
730,234,128,2,1,49237,0,0,0,windows
731,523,54,42496,1,49203,0,0,0,windows
732,54,54,42240,1,49238,0,0,0,windows
733,54,54,42240,1,49237,0,0,0,windows
734,1464,54,42496,1,49238,0,0,0,windows
735,1278,54,42496,1,49238,0,0,0,windows
736,54,128,64257,1,49238,0,0,0,windows
737,1464,54,42496,1,49237,0,0,0,windows
738,1278,54,42496,1,49237,0,0,0,windows
739,54,128,64257,1,49237,0,0,0,windows
740,1436,128,2,1,49211,0,0,0,windows
741,220,128,64257,1,49238,0,0,0,windows
742,220,128,64257,1,49237,0,0,0,windows
743,1156,55,42496,1,49211,0,0,0,windows
744,54,128,64257,1,49211,0,0,0,windows
745,1464,128,64257,1,49211,0,0,0,windows
746,57,128,64257,1,49211,0,0,0,windows
747,54,55,42496,1,49211,0,0,0,windows
748,145,54,42496,1,49238,0,0,0,windows
749,145,54,42496,1,49237,0,0,0,windows
750,645,55,42496,1,49211,0,0,0,windows
751,667,128,64257,1,49238,0,0,0,windows
752,996,128,2,1,49211,0,0,0,windows
753,491,55,42496,1,49211,0,0,0,windows
754,54,128,65025,1,49211,0,0,0,windows
755,54,54,42496,1,49238,0,0,0,windows
756,768,54,42496,1,49238,0,0,0,windows
757,66,128,32,1,49239,1460,8,1,windows
758,66,128,32,1,49240,1460,8,1,windows
759,1464,128,2,1,49238,0,0,0,windows
760,1241,128,2,1,49238,0,0,0,windows
761,66,249,15525,0,49240,1410,8,1,windows
762,54,128,2,1,49240,0,0,0,windows
763,236,128,2,1,49240,0,0,0,windows
764,66,54,15525,0,49239,1410,8,1,windows
765,54,128,2,1,49239,0,0,0,windows
766,236,128,2,1,49239,0,0,0,windows
767,54,249,42240,0,49240,0,0,0,windows
768,1464,249,42496,0,49240,0,0,0,windows
769,378,249,42496,0,49240,0,0,0,windows
770,54,128,65025,1,49240,0,0,0,windows
771,54,54,42240,0,49239,0,0,0,windows
772,54,54,41728,1,49238,0,0,0,windows
773,1464,54,42496,0,49239,0,0,0,windows
774,378,54,42496,0,49239,0,0,0,windows
775,54,128,65025,1,49239,0,0,0,windows
776,220,128,65025,1,49240,0,0,0,windows
777,220,128,65025,1,49239,0,0,0,windows
778,145,249,42496,0,49240,0,0,0,windows
779,145,54,42496,0,49239,0,0,0,windows
780,427,128,65025,1,49240,0,0,0,windows
781,699,249,42496,0,49240,0,0,0,windows
782,54,128,64513,1,49240,0,0,0,windows
783,1072,128,65025,1,49211,0,0,0,windows
784,565,55,42496,1,49211,0,0,0,windows
785,54,128,64513,1,49211,0,0,0,windows
786,587,128,64513,1,49240,0,0,0,windows
787,1270,54,42496,1,49238,0,0,0,windows
788,491,249,42496,0,49240,0,0,0,windows
789,54,128,64001,1,49238,0,0,0,windows
790,54,128,62721,1,49238,0,0,0,windows
791,54,128,61185,1,49238,0,0,0,windows
792,54,128,59905,1,49238,0,0,0,windows
793,54,128,58369,1,49238,0,0,0,windows
794,54,128,57089,1,49238,0,0,0,windows
795,320,54,42496,1,49238,0,0,0,windows
796,54,128,56833,1,49238,0,0,0,windows
797,54,128,55297,1,49238,0,0,0,windows
798,54,128,54017,1,49238,0,0,0,windows
799,54,128,52481,1,49238,0,0,0,windows
800,54,128,51201,1,49238,0,0,0,windows
801,54,128,49665,1,49238,0,0,0,windows
802,497,54,42496,1,49238,0,0,0,windows
803,54,128,49153,1,49238,0,0,0,windows
804,54,128,47873,1,49238,0,0,0,windows
805,54,128,46337,1,49238,0,0,0,windows
806,54,128,45057,1,49238,0,0,0,windows
807,54,128,43521,1,49238,0,0,0,windows
808,54,128,42241,1,49238,0,0,0,windows
809,1249,54,42496,1,49238,0,0,0,windows
810,54,128,40961,1,49238,0,0,0,windows
811,907,54,42496,1,49238,0,0,0,windows
812,54,128,40193,1,49238,0,0,0,windows
813,54,128,38657,1,49238,0,0,0,windows
814,54,128,37377,1,49238,0,0,0,windows
815,54,128,35841,1,49238,0,0,0,windows
816,54,128,34561,1,49238,0,0,0,windows
817,54,128,33025,1,49238,0,0,0,windows
818,54,128,31745,1,49238,0,0,0,windows
819,564,54,42496,1,49238,0,0,0,windows
820,54,128,31233,1,49238,0,0,0,windows
821,54,128,29697,1,49238,0,0,0,windows
822,54,128,28417,1,49238,0,0,0,windows
823,54,128,26881,1,49238,0,0,0,windows
824,54,128,25601,1,49238,0,0,0,windows
825,1187,54,42496,1,49238,0,0,0,windows
826,54,128,24321,1,49238,0,0,0,windows
827,971,54,42496,1,49238,0,0,0,windows
828,54,128,23553,1,49238,0,0,0,windows
829,54,128,22017,1,49238,0,0,0,windows
830,1001,54,42496,1,49238,0,0,0,windows
831,54,128,21249,1,49238,0,0,0,windows
832,933,54,42496,1,49238,0,0,0,windows
833,54,128,60417,1,49238,0,0,0,windows
834,54,128,58881,1,49238,0,0,0,windows
835,54,128,57601,1,49238,0,0,0,windows
836,54,128,48641,1,49238,0,0,0,windows
837,54,128,47105,1,49238,0,0,0,windows
838,54,128,45825,1,49238,0,0,0,windows
839,54,128,44289,1,49238,0,0,0,windows
840,54,128,43009,1,49238,0,0,0,windows
841,54,128,41473,1,49238,0,0,0,windows
842,267,54,42496,1,49238,0,0,0,windows
843,54,128,65281,1,49238,0,0,0,windows
844,490,128,2,1,49218,0,0,0,windows
845,54,128,64001,1,49218,0,0,0,windows
846,272,54,42496,1,49218,0,0,0,windows
847,54,128,65281,1,49218,0,0,0,windows
848,440,128,65281,1,49218,0,0,0,windows
849,54,128,62721,1,49218,0,0,0,windows
850,54,128,61185,1,49218,0,0,0,windows
851,54,128,59905,1,49218,0,0,0,windows
852,54,128,58369,1,49218,0,0,0,windows
853,54,128,52737,1,49218,0,0,0,windows
854,54,128,51457,1,49218,0,0,0,windows
855,54,128,49921,1,49218,0,0,0,windows
856,54,128,48641,1,49218,0,0,0,windows
857,54,128,47105,1,49218,0,0,0,windows
858,54,128,50689,1,49218,0,0,0,windows
859,54,128,49153,1,49218,0,0,0,windows
860,54,128,63233,1,49218,0,0,0,windows
861,54,128,61953,1,49218,0,0,0,windows
862,54,128,60417,1,49218,0,0,0,windows
863,54,128,44289,1,49218,0,0,0,windows
864,54,128,35841,1,49218,0,0,0,windows
865,54,128,31745,1,49218,0,0,0,windows
866,54,128,28929,1,49218,0,0,0,windows
867,54,128,27393,1,49218,0,0,0,windows
868,1406,54,42496,1,49218,0,0,0,windows
869,54,128,57089,1,49218,0,0,0,windows
870,54,128,55553,1,49218,0,0,0,windows
871,112,54,42496,1,49218,0,0,0,windows
872,54,128,18438,1,49218,0,0,0,windows
873,54,128,16902,1,49218,0,0,0,windows
874,54,128,15622,1,49218,0,0,0,windows
875,54,128,14086,1,49218,0,0,0,windows
876,54,128,12806,1,49218,0,0,0,windows
877,54,128,11270,1,49218,0,0,0,windows
878,54,128,9990,1,49218,0,0,0,windows
879,54,128,8454,1,49218,0,0,0,windows
880,54,128,7174,1,49218,0,0,0,windows
881,54,128,5638,1,49218,0,0,0,windows
882,54,128,4358,1,49218,0,0,0,windows
883,54,128,2822,1,49218,0,0,0,windows
884,54,128,1542,1,49218,0,0,0,windows
885,54,128,6,1,49218,0,0,0,windows
886,54,128,64261,1,49218,0,0,0,windows
887,54,128,62725,1,49218,0,0,0,windows
888,54,128,61445,1,49218,0,0,0,windows
889,54,128,44549,1,49218,0,0,0,windows
890,54,128,43013,1,49218,0,0,0,windows
891,54,128,41733,1,49218,0,0,0,windows
892,54,128,40197,1,49218,0,0,0,windows
893,54,128,38917,1,49218,0,0,0,windows
894,54,128,37381,1,49218,0,0,0,windows
895,54,128,45829,1,49218,0,0,0,windows
896,54,128,40966,1,49218,0,0,0,windows
897,54,128,50694,1,49218,0,0,0,windows
898,54,128,49414,1,49218,0,0,0,windows
899,927,128,2,1,49203,0,0,0,windows
900,879,128,2,1,49204,0,0,0,windows
901,54,128,47878,1,49218,0,0,0,windows
902,54,128,46598,1,49218,0,0,0,windows
903,54,128,45062,1,49218,0,0,0,windows
904,807,128,2,1,49203,0,0,0,windows
905,54,128,27655,1,49218,0,0,0,windows
906,54,128,34567,1,49218,0,0,0,windows
907,54,128,29964,1,49218,0,0,0,windows
908,54,128,28428,1,49218,0,0,0,windows
909,54,128,27148,1,49218,0,0,0,windows
910,54,128,25612,1,49218,0,0,0,windows
911,54,128,24332,1,49218,0,0,0,windows
912,54,128,22796,1,49218,0,0,0,windows
913,54,128,21516,1,49218,0,0,0,windows
914,54,128,19980,1,49218,0,0,0,windows
915,54,128,18700,1,49218,0,0,0,windows
916,54,128,17164,1,49218,0,0,0,windows
917,54,128,15884,1,49218,0,0,0,windows
918,54,128,11532,1,49218,0,0,0,windows
919,54,128,7436,1,49218,0,0,0,windows
920,54,128,3084,1,49218,0,0,0,windows
921,54,128,1804,1,49218,0,0,0,windows
922,54,128,64523,1,49218,0,0,0,windows
923,54,128,46091,1,49218,0,0,0,windows
924,54,128,43275,1,49218,0,0,0,windows
925,54,128,41739,1,49218,0,0,0,windows
926,54,128,40459,1,49218,0,0,0,windows
927,54,128,38923,1,49218,0,0,0,windows
928,54,128,37643,1,49218,0,0,0,windows
929,54,128,36107,1,49218,0,0,0,windows
930,54,128,34827,1,49218,0,0,0,windows
931,54,128,33291,1,49218,0,0,0,windows
932,54,128,32011,1,49218,0,0,0,windows
933,54,128,30475,1,49218,0,0,0,windows
934,54,128,29195,1,49218,0,0,0,windows
935,54,128,27659,1,49218,0,0,0,windows
936,54,128,26379,1,49218,0,0,0,windows
937,54,128,24843,1,49218,0,0,0,windows
938,54,128,23563,1,49218,0,0,0,windows
939,54,128,22027,1,49218,0,0,0,windows
940,54,128,20747,1,49218,0,0,0,windows
941,54,128,19211,1,49218,0,0,0,windows
942,54,128,17931,1,49218,0,0,0,windows
943,54,128,16395,1,49218,0,0,0,windows
944,54,128,15115,1,49218,0,0,0,windows
945,54,128,13579,1,49218,0,0,0,windows
946,54,128,12299,1,49218,0,0,0,windows
947,54,128,10763,1,49218,0,0,0,windows
948,54,128,9483,1,49218,0,0,0,windows
949,54,128,7947,1,49218,0,0,0,windows
950,54,128,6667,1,49218,0,0,0,windows
951,54,128,5131,1,49218,0,0,0,windows
952,54,128,3851,1,49218,0,0,0,windows
953,54,128,2315,1,49218,0,0,0,windows
954,54,128,1035,1,49218,0,0,0,windows
955,54,128,65034,1,49218,0,0,0,windows
956,54,128,63498,1,49218,0,0,0,windows
957,54,128,62218,1,49218,0,0,0,windows
958,54,128,60682,1,49218,0,0,0,windows
959,54,128,59402,1,49218,0,0,0,windows
960,54,128,57866,1,49218,0,0,0,windows
961,54,128,56586,1,49218,0,0,0,windows
962,54,128,55050,1,49218,0,0,0,windows
963,54,128,53770,1,49218,0,0,0,windows
964,54,128,52234,1,49218,0,0,0,windows
965,54,128,50954,1,49218,0,0,0,windows
966,54,128,49418,1,49218,0,0,0,windows
967,54,128,48138,1,49218,0,0,0,windows
968,54,128,46602,1,49218,0,0,0,windows
969,54,128,45322,1,49218,0,0,0,windows
970,54,128,43786,1,49218,0,0,0,windows
971,54,128,42506,1,49218,0,0,0,windows
972,54,128,40970,1,49218,0,0,0,windows
973,54,128,39690,1,49218,0,0,0,windows
974,54,128,38154,1,49218,0,0,0,windows
975,54,128,36874,1,49218,0,0,0,windows
976,54,128,35338,1,49218,0,0,0,windows
977,54,128,34058,1,49218,0,0,0,windows
978,54,128,32522,1,49218,0,0,0,windows
979,54,128,31242,1,49218,0,0,0,windows
980,54,128,29706,1,49218,0,0,0,windows
981,54,128,28426,1,49218,0,0,0,windows
982,54,128,26890,1,49218,0,0,0,windows
983,54,128,25610,1,49218,0,0,0,windows
984,54,128,24074,1,49218,0,0,0,windows
985,54,128,22794,1,49218,0,0,0,windows
986,54,128,21258,1,49218,0,0,0,windows
987,54,128,19978,1,49218,0,0,0,windows
988,54,128,18442,1,49218,0,0,0,windows
989,54,128,17162,1,49218,0,0,0,windows
990,54,128,15626,1,49218,0,0,0,windows
991,54,128,14346,1,49218,0,0,0,windows
992,54,128,12810,1,49218,0,0,0,windows
993,54,128,11530,1,49218,0,0,0,windows
994,54,128,9994,1,49218,0,0,0,windows
995,54,128,8714,1,49218,0,0,0,windows
996,54,128,7178,1,49218,0,0,0,windows
997,54,128,5898,1,49218,0,0,0,windows
998,54,128,4362,1,49218,0,0,0,windows
999,54,128,3082,1,49218,0,0,0,windows
1000,54,128,1546,1,49218,0,0,0,windows
1001,54,128,266,1,49218,0,0,0,windows
1002,54,128,64265,1,49218,0,0,0,windows
1003,54,128,62985,1,49218,0,0,0,windows
1004,54,128,61449,1,49218,0,0,0,windows
1005,54,128,60169,1,49218,0,0,0,windows
1006,54,128,58633,1,49218,0,0,0,windows
1007,54,128,57353,1,49218,0,0,0,windows
1008,54,128,55817,1,49218,0,0,0,windows
1009,54,128,54537,1,49218,0,0,0,windows
1010,54,128,53001,1,49218,0,0,0,windows
1011,54,128,51721,1,49218,0,0,0,windows
1012,54,128,50185,1,49218,0,0,0,windows
1013,54,128,48905,1,49218,0,0,0,windows
1014,54,128,47369,1,49218,0,0,0,windows
1015,54,128,46089,1,49218,0,0,0,windows
1016,54,128,44553,1,49218,0,0,0,windows
1017,54,128,43273,1,49218,0,0,0,windows
1018,54,128,41737,1,49218,0,0,0,windows
1019,54,128,40201,1,49218,0,0,0,windows
1020,54,128,38921,1,49218,0,0,0,windows
1021,54,128,37385,1,49218,0,0,0,windows
1022,54,128,36105,1,49218,0,0,0,windows
1023,54,128,34569,1,49218,0,0,0,windows
1024,54,128,33289,1,49218,0,0,0,windows
1025,54,128,31753,1,49218,0,0,0,windows
1026,54,128,30473,1,49218,0,0,0,windows
1027,54,128,28937,1,49218,0,0,0,windows
1028,54,128,27657,1,49218,0,0,0,windows
1029,54,128,26121,1,49218,0,0,0,windows
1030,54,128,24841,1,49218,0,0,0,windows
1031,54,128,23305,1,49218,0,0,0,windows
1032,54,128,22025,1,49218,0,0,0,windows
1033,54,128,20489,1,49218,0,0,0,windows
1034,54,128,19209,1,49218,0,0,0,windows
1035,54,128,17673,1,49218,0,0,0,windows
1036,54,128,16393,1,49218,0,0,0,windows
1037,54,128,14857,1,49218,0,0,0,windows
1038,54,128,13577,1,49218,0,0,0,windows
1039,54,128,12041,1,49218,0,0,0,windows
1040,54,128,10761,1,49218,0,0,0,windows
1041,54,128,9225,1,49218,0,0,0,windows
1042,54,128,7945,1,49218,0,0,0,windows
1043,54,128,6409,1,49218,0,0,0,windows
1044,54,128,5129,1,49218,0,0,0,windows
1045,54,128,3593,1,49218,0,0,0,windows
1046,54,128,2313,1,49218,0,0,0,windows
1047,54,128,38152,1,49218,0,0,0,windows
1048,54,128,36872,1,49218,0,0,0,windows
1049,54,128,35336,1,49218,0,0,0,windows
1050,54,128,34056,1,49218,0,0,0,windows
1051,54,128,32520,1,49218,0,0,0,windows
1052,54,128,31240,1,49218,0,0,0,windows
1053,54,128,29704,1,49218,0,0,0,windows
1054,54,128,28424,1,49218,0,0,0,windows
1055,54,128,26888,1,49218,0,0,0,windows
1056,54,128,25608,1,49218,0,0,0,windows
1057,54,128,24072,1,49218,0,0,0,windows
1058,54,128,22792,1,49218,0,0,0,windows
1059,54,128,21256,1,49218,0,0,0,windows
1060,54,128,19976,1,49218,0,0,0,windows
1061,54,128,18440,1,49218,0,0,0,windows
1062,54,128,17160,1,49218,0,0,0,windows
1063,54,128,15624,1,49218,0,0,0,windows
1064,54,128,14088,1,49218,0,0,0,windows
1065,54,128,12808,1,49218,0,0,0,windows
1066,54,128,11272,1,49218,0,0,0,windows
1067,54,128,9992,1,49218,0,0,0,windows
1068,54,128,8456,1,49218,0,0,0,windows
1069,54,128,7176,1,49218,0,0,0,windows
1070,54,128,5640,1,49218,0,0,0,windows
1071,54,128,4360,1,49218,0,0,0,windows
1072,54,128,2824,1,49218,0,0,0,windows
1073,54,128,1544,1,49218,0,0,0,windows
1074,54,128,64263,1,49218,0,0,0,windows
1075,54,128,62727,1,49218,0,0,0,windows
1076,54,128,47367,1,49218,0,0,0,windows
1077,54,128,45831,1,49218,0,0,0,windows
1078,54,128,44551,1,49218,0,0,0,windows
1079,54,128,43015,1,49218,0,0,0,windows
1080,54,128,41735,1,49218,0,0,0,windows
1081,54,128,40199,1,49218,0,0,0,windows
1082,54,128,38919,1,49218,0,0,0,windows
1083,54,128,37383,1,49218,0,0,0,windows
1084,54,128,36103,1,49218,0,0,0,windows
1085,54,128,33287,1,49218,0,0,0,windows
1086,54,128,31751,1,49218,0,0,0,windows
1087,54,128,30471,1,49218,0,0,0,windows
1088,54,128,28935,1,49218,0,0,0,windows
1089,54,128,26119,1,49218,0,0,0,windows
1090,54,128,24839,1,49218,0,0,0,windows
1091,54,128,23303,1,49218,0,0,0,windows
1092,54,128,22023,1,49218,0,0,0,windows
1093,54,128,20487,1,49218,0,0,0,windows
1094,54,128,19207,1,49218,0,0,0,windows
1095,54,128,17671,1,49218,0,0,0,windows
1096,54,128,16391,1,49218,0,0,0,windows
1097,54,128,14855,1,49218,0,0,0,windows
1098,54,128,13575,1,49218,0,0,0,windows
1099,54,128,12039,1,49218,0,0,0,windows
1100,54,128,10759,1,49218,0,0,0,windows
1101,54,128,9223,1,49218,0,0,0,windows
1102,54,128,7943,1,49218,0,0,0,windows
1103,54,128,6407,1,49218,0,0,0,windows
1104,54,128,5127,1,49218,0,0,0,windows
1105,54,128,3591,1,49218,0,0,0,windows
1106,54,128,2311,1,49218,0,0,0,windows
1107,54,128,775,1,49218,0,0,0,windows
1108,54,128,65030,1,49218,0,0,0,windows
1109,54,128,63494,1,49218,0,0,0,windows
1110,54,128,62214,1,49218,0,0,0,windows
1111,54,128,60678,1,49218,0,0,0,windows
1112,54,128,59398,1,49218,0,0,0,windows
1113,54,128,57862,1,49218,0,0,0,windows
1114,54,128,56326,1,49218,0,0,0,windows
1115,54,128,55046,1,49218,0,0,0,windows
1116,54,128,53510,1,49218,0,0,0,windows
1117,54,128,52230,1,49218,0,0,0,windows
1118,54,128,43782,1,49218,0,0,0,windows
1119,54,128,42246,1,49218,0,0,0,windows
1120,54,128,39430,1,49218,0,0,0,windows
1121,54,128,38150,1,49218,0,0,0,windows
1122,54,128,36614,1,49218,0,0,0,windows
1123,54,128,35334,1,49218,0,0,0,windows
1124,54,128,33798,1,49218,0,0,0,windows
1125,54,128,28166,1,49218,0,0,0,windows
1126,54,128,26886,1,49218,0,0,0,windows
1127,54,128,25350,1,49218,0,0,0,windows
1128,54,128,24070,1,49218,0,0,0,windows
